,casualty_class,sex_of_casualty,age_of_casualty,casualty_severity,pedestrian_location,pedestrian_movement,car_passenger,bus_or_coach_passenger,pedestrian_road_maintenance_worker,casualty_type,casualty_home_area_type,casualty_imd_decile
25623,1,2,50,3,0,0,0,0,0,9,1,9
25624,2,2,7,2,0,0,2,0,0,9,1,7
25625,1,2,40,3,0,0,0,0,0,9,1,7
25626,1,1,50,3,0,0,0,0,0,19,1,4
25627,1,1,82,3,0,0,0,0,0,9,1,4
25628,1,2,53,3,0,0,0,0,0,9,1,9
25629,1,1,16,2,0,0,0,0,0,2,1,3
25630,1,1,18,3,0,0,0,0,0,1,1,1
25631,1,2,38,3,0,0,0,0,0,9,1,9
25632,2,1,23,3,0,0,2,0,0,9,1,1
25633,1,1,31,3,0,0,0,0,0,3,1,6
25634,2,2,17,3,0,0,2,0,0,9,1,1
25635,3,2,71,2,5,2,0,0,0,0,1,6
25636,1,1,15,3,0,0,0,0,0,1,1,8
25637,1,1,29,3,0,0,0,0,0,3,1,1
25638,1,1,31,3,0,0,0,0,0,9,1,1
25639,1,1,72,3,0,0,0,0,0,9,3,7
25640,1,1,55,3,0,0,0,0,0,9,1,2
25641,1,1,35,3,0,0,0,0,0,4,1,1
25642,1,1,8,3,0,0,0,0,0,1,1,8
25643,3,1,68,2,5,1,0,0,0,0,1,5
25644,3,2,52,3,8,6,0,0,0,0,1,5
25645,1,2,44,3,0,0,0,0,0,9,1,4
25646,1,1,36,3,0,0,0,0,0,9,1,2
25647,1,2,31,3,0,0,0,0,0,9,1,1
25648,1,1,58,3,0,0,0,0,0,3,1,3
25649,1,1,65,3,0,0,0,0,0,9,1,6
25650,2,1,50,3,0,0,2,0,0,9,1,1
25651,1,1,20,3,0,0,0,0,0,1,1,1
25652,1,1,36,3,0,0,0,0,0,1,1,1
25653,3,1,18,3,5,1,0,0,0,0,1,1
25654,1,1,39,3,0,0,0,0,0,1,1,7
25655,3,2,35,3,1,1,0,0,0,0,1,4
25656,1,1,40,3,0,0,0,0,0,1,1,1
25657,3,2,65,2,1,1,0,0,0,0,1,1
25658,1,1,31,3,0,0,0,0,0,1,1,1
25659,2,2,51,3,0,0,1,0,0,9,1,1
25660,3,1,11,3,4,1,0,0,0,0,1,1
25661,1,1,34,3,0,0,0,0,0,3,1,6
25662,1,1,25,2,0,0,0,0,0,3,1,2
25663,3,1,80,2,1,1,0,0,0,0,1,5
25664,2,2,24,3,0,0,2,0,0,8,1,1
25665,1,1,62,3,0,0,0,0,0,9,1,1
25666,2,2,65,3,0,0,1,0,0,9,1,1
25667,1,2,21,3,0,0,0,0,0,9,1,5
25668,3,1,53,3,9,5,0,0,0,0,1,2
25669,1,2,58,2,0,0,0,0,0,9,1,8
25670,3,2,63,3,8,1,0,0,0,0,1,2
25671,1,1,18,3,0,0,0,0,0,3,1,1
25672,1,1,39,3,0,0,0,0,0,1,1,3
25673,1,2,37,3,0,0,0,0,0,9,1,7
25674,1,1,57,2,0,0,0,0,0,3,1,2
25675,3,1,20,3,5,1,0,0,0,0,1,1
25676,1,2,23,3,0,0,0,0,0,9,1,4
25677,1,1,56,3,0,0,0,0,0,1,1,7
25678,2,2,21,2,0,0,2,0,0,9,1,2
25679,2,2,22,3,0,0,2,0,0,9,1,2
25680,2,2,21,3,0,0,2,0,0,9,1,2
25681,1,1,57,3,0,0,0,0,0,1,1,8
25682,1,2,15,3,0,0,0,0,0,1,1,2
25683,1,1,26,3,0,0,0,0,0,1,1,5
25684,1,1,65,3,0,0,0,0,0,1,1,2
25685,1,1,60,3,0,0,0,0,0,1,1,4
25686,1,1,42,3,0,0,0,0,0,1,1,6
25687,1,1,39,3,0,0,0,0,0,1,1,5
25688,1,1,46,2,0,0,0,0,0,4,1,3
25689,1,1,23,3,0,0,0,0,0,3,1,1
25690,2,2,28,2,0,0,2,0,0,8,1,5
25691,2,1,30,3,0,0,2,0,0,8,1,5
25692,3,1,27,3,9,5,0,0,0,0,1,1
25693,1,1,18,2,0,0,0,0,0,5,1,1
25694,1,1,22,3,0,0,0,0,0,1,1,2
25695,3,1,3,3,8,3,0,0,0,0,1,1
25696,1,1,53,3,0,0,0,0,0,9,1,2
25697,1,1,45,3,0,0,0,0,0,1,1,1
25698,1,1,80,3,0,0,0,0,0,9,1,3
25699,2,2,77,3,0,0,1,0,0,9,1,3
25700,1,1,44,3,0,0,0,0,0,9,1,2
25701,3,1,8,3,5,3,0,0,0,0,1,1
25702,3,2,74,2,5,1,0,0,0,0,1,1
25703,1,1,18,2,0,0,0,0,0,1,1,1
25704,3,2,48,3,9,5,0,0,0,0,1,7
25705,1,1,77,3,0,0,0,0,0,1,1,1
25706,2,2,22,3,0,0,2,0,0,9,1,1
25707,1,2,20,3,0,0,0,0,0,9,1,1
25708,1,2,33,3,0,0,0,0,0,9,1,1
25709,1,2,36,3,0,0,0,0,0,9,1,3
25710,3,2,77,2,5,3,0,0,0,0,1,8
25711,1,1,34,2,0,0,0,0,0,1,1,1
25712,3,2,37,3,9,5,0,0,0,0,1,5
25713,2,1,2,3,0,0,2,0,0,9,1,4
25714,1,1,23,3,0,0,0,0,0,9,1,1
25715,2,2,22,3,0,0,1,0,0,9,1,1
25716,1,2,32,2,0,0,0,0,0,9,1,4
25717,3,2,53,3,1,3,0,0,0,0,1,1
25718,1,1,69,3,0,0,0,0,0,9,1,2
25719,3,2,68,2,8,1,0,0,0,0,1,2
25720,1,1,17,3,0,0,0,0,0,1,3,4
25721,3,1,10,3,5,1,0,0,0,0,1,1
25722,3,1,37,3,8,5,0,0,0,0,3,6
25723,3,2,25,3,5,3,0,0,0,0,1,1
25724,1,1,19,3,0,0,0,0,0,1,1,3
25725,3,1,21,2,1,1,0,0,0,0,1,3
25726,1,2,21,3,0,0,0,0,0,9,1,9
25727,1,1,37,3,0,0,0,0,0,9,1,9
25728,1,1,23,3,0,0,0,0,0,8,1,1
25729,1,1,50,2,0,0,0,0,0,3,1,2
25730,3,2,53,2,5,1,0,0,0,0,1,1
25731,3,1,12,2,9,7,0,0,0,0,1,1
25732,3,2,63,1,1,1,0,0,0,0,1,1
25733,1,2,25,3,0,0,0,0,0,9,1,2
25734,2,2,28,3,0,0,1,0,0,9,1,4
25735,1,2,54,3,0,0,0,0,0,19,1,8
25736,1,1,22,3,0,0,0,0,0,1,1,1
25737,3,1,63,3,1,4,0,0,0,0,1,1
25738,1,2,29,3,0,0,0,0,0,9,1,8
25739,1,2,42,3,0,0,0,0,0,9,1,6
25740,1,2,28,3,0,0,0,0,0,9,1,4
25741,1,1,20,3,0,0,0,0,0,9,1,1
25742,2,1,20,3,0,0,1,0,0,9,1,1
25743,1,1,22,3,0,0,0,0,0,23,1,1
25744,1,1,32,3,0,0,0,0,0,97,1,1
25745,1,1,47,3,0,0,0,0,0,9,1,5
25746,1,1,39,3,0,0,0,0,0,9,1,5
25747,1,2,53,3,0,0,0,0,0,9,1,2
25748,1,1,42,3,0,0,0,0,0,9,1,2
25749,3,1,42,3,5,1,0,0,0,0,1,6
25750,1,2,35,3,0,0,0,0,0,9,1,4
25751,1,1,22,3,0,0,0,0,0,9,1,3
25752,1,1,53,3,0,0,0,0,0,1,1,3
25753,1,2,29,3,0,0,0,0,0,9,1,1
25754,3,1,44,3,1,1,0,0,0,0,1,1
25755,1,1,40,3,0,0,0,0,0,1,1,1
25756,1,1,34,3,0,0,0,0,0,1,1,8
25757,1,2,19,3,0,0,0,0,0,9,2,5
25758,1,2,31,3,0,0,0,0,0,9,1,1
25759,3,1,74,1,8,3,0,0,0,0,1,5
25760,1,2,57,3,0,0,0,0,0,9,1,1
25761,2,2,21,3,0,0,2,0,0,9,1,1
25762,1,1,27,3,0,0,0,0,0,3,1,1
25763,3,2,27,3,4,1,0,0,0,0,1,8
25764,3,1,11,2,7,3,0,0,0,0,1,9
25765,3,1,84,3,8,3,0,0,0,0,1,1
25766,2,1,15,3,0,0,0,0,0,2,1,1
25767,2,2,20,3,0,0,1,0,0,9,1,2
25768,2,2,16,3,0,0,1,0,0,9,1,1
25769,1,2,18,3,0,0,0,0,0,9,1,1
25770,1,1,59,3,0,0,0,0,0,5,1,5
25771,2,2,63,3,0,0,1,0,0,9,1,1
25772,3,2,11,2,8,1,0,0,0,0,1,4
25773,1,2,39,3,0,0,0,0,0,9,1,3
25774,1,1,23,3,0,0,0,0,0,9,1,10
25775,3,1,41,3,4,1,0,0,0,0,1,5
25776,1,1,36,2,0,0,0,0,0,3,1,2
25777,1,1,57,3,0,0,0,0,0,9,1,1
25778,3,1,24,3,5,3,0,0,0,0,1,3
25779,1,2,53,3,0,0,0,0,0,9,1,1
25780,2,2,21,3,0,0,1,0,0,9,1,1
25781,1,1,63,3,0,0,0,0,0,9,1,3
25782,1,2,20,2,0,0,0,0,0,9,1,3
25783,1,1,27,3,0,0,0,0,0,8,1,2
25784,1,1,35,3,0,0,0,0,0,1,1,1
25785,1,2,75,3,0,0,0,0,0,9,1,9
25786,1,1,52,3,0,0,0,0,0,5,1,3
25787,2,2,27,3,0,0,1,0,0,9,2,9
25788,1,1,14,3,0,0,0,0,0,1,1,1
25789,3,2,12,3,5,1,0,0,0,0,1,1
25790,1,1,37,3,0,0,0,0,0,1,1,1
25791,1,1,59,3,0,0,0,0,0,8,1,1
25792,2,2,26,3,0,0,1,0,0,9,1,2
25793,1,2,26,3,0,0,0,0,0,9,1,1
25794,1,2,36,3,0,0,0,0,0,9,1,1
25795,1,1,73,3,0,0,0,0,0,9,3,7
25796,2,2,75,3,0,0,1,0,0,9,3,7
25797,1,1,28,2,0,0,0,0,0,1,1,6
25798,1,1,39,3,0,0,0,0,0,9,1,2
25799,2,1,36,3,0,0,1,0,0,9,1,9
25800,1,1,68,3,0,0,0,0,0,9,1,3
25801,2,2,69,3,0,0,1,0,0,9,1,3
25802,2,1,41,3,0,0,1,0,0,8,1,1
25803,1,2,33,3,0,0,0,0,0,9,1,1
25804,2,1,6,3,0,0,1,0,0,9,1,1
25805,3,1,51,1,9,5,0,0,0,0,1,2
25806,3,2,57,3,5,3,0,0,0,0,1,7
25807,1,1,20,3,0,0,0,0,0,1,1,2
25808,1,1,55,3,0,0,0,0,0,1,1,1
25809,1,1,43,3,0,0,0,0,0,9,1,3
25810,1,1,63,3,0,0,0,0,0,1,1,10
25811,3,1,77,1,1,3,0,0,0,0,1,7
25812,1,1,63,3,0,0,0,0,0,10,1,1
25813,1,2,18,3,0,0,0,0,0,9,1,7
25814,3,2,4,3,8,3,0,0,0,0,1,2
25815,1,1,34,2,0,0,0,0,0,1,1,1
25816,1,2,21,3,0,0,0,0,0,9,1,4
25817,3,1,12,3,5,1,0,0,0,0,1,2
25818,1,2,47,2,0,0,0,0,0,9,1,7
25819,1,1,22,3,0,0,0,0,0,8,1,1
25820,2,2,33,3,0,0,2,0,0,9,1,2
25821,2,2,9,3,0,0,1,0,0,9,1,3
25822,1,1,30,3,0,0,0,0,0,9,1,4
25823,1,2,52,3,0,0,0,0,0,9,1,1
25824,3,1,33,3,5,3,0,0,0,0,1,1
25825,3,1,18,2,1,1,0,0,0,0,1,1
25826,1,1,26,3,0,0,0,0,0,9,3,5
25827,3,2,23,3,1,2,0,0,0,0,1,5
25828,1,2,58,3,0,0,0,0,0,9,1,1
25829,2,2,14,3,0,0,1,0,0,9,1,1
25830,1,1,30,3,0,0,0,0,0,1,1,3
25831,1,2,19,3,0,0,0,0,0,9,1,1
25832,1,2,19,3,0,0,0,0,0,9,1,1
25833,1,2,55,3,0,0,0,0,0,9,1,5
25834,1,1,17,2,0,0,0,0,0,23,1,8
25835,2,2,66,2,0,0,0,4,0,11,1,1
25836,1,1,37,1,0,0,0,0,0,9,1,1
25837,3,1,36,2,3,1,0,0,0,0,1,1
25838,1,1,30,3,0,0,0,0,0,1,1,1
25839,3,1,54,3,9,5,0,0,0,0,1,1
25840,3,1,77,3,8,1,0,0,0,0,1,9
25841,1,1,17,3,0,0,0,0,0,4,1,5
25842,1,1,38,3,0,0,0,0,0,9,1,1
25843,3,2,31,3,5,1,0,0,0,0,1,2
25844,3,2,36,3,5,3,0,0,0,0,1,8
25845,1,1,25,3,0,0,0,0,0,8,1,7
25846,3,1,39,2,9,5,0,0,0,0,1,9
25847,3,1,68,2,8,3,0,0,0,0,1,4
25848,3,1,36,3,5,1,0,0,0,0,1,1
25849,1,1,34,3,0,0,0,0,0,1,1,1
25850,1,1,29,3,0,0,0,0,0,9,1,2
25851,1,1,22,3,0,0,0,0,0,9,1,5
25852,1,1,68,3,0,0,0,0,0,9,1,6
25853,2,1,29,3,0,0,1,0,0,9,1,6
25854,3,1,22,3,1,1,0,0,0,0,1,1
25855,1,1,24,3,0,0,0,0,0,9,1,6
25856,1,1,21,3,0,0,0,0,0,9,1,1
25857,1,1,34,3,0,0,0,0,0,9,1,1
25858,1,1,25,3,0,0,0,0,0,9,1,7
25859,3,1,12,2,1,1,0,0,0,0,1,10
25860,1,2,38,3,0,0,0,0,0,1,1,1
25861,3,1,83,2,5,3,0,0,0,0,1,9
25862,1,1,29,3,0,0,0,0,0,1,1,2
25863,2,1,28,2,0,0,1,0,0,9,1,8
25864,1,1,30,2,0,0,0,0,0,9,1,1
25865,1,2,55,3,0,0,0,0,0,9,1,4
25866,1,1,12,3,0,0,0,0,0,1,1,1
25867,3,2,14,3,4,1,0,0,0,0,1,1
25868,1,2,29,3,0,0,0,0,0,9,1,2
25869,2,1,6,3,0,0,2,0,0,9,1,5
25870,1,2,28,3,0,0,0,0,0,9,1,6
25871,1,2,37,3,0,0,0,0,0,9,1,2
25872,1,1,29,3,0,0,0,0,0,1,1,1
25873,1,1,41,3,0,0,0,0,0,9,1,10
25874,2,1,29,3,0,0,1,0,0,9,1,1
25875,1,2,31,3,0,0,0,0,0,9,1,4
25876,1,1,63,3,0,0,0,0,0,9,1,1
25877,1,2,60,3,0,0,0,0,0,9,1,4
25878,1,1,63,3,0,0,0,0,0,3,1,5
25879,1,2,56,3,0,0,0,0,0,9,1,7
25880,1,1,77,3,0,0,0,0,0,9,1,1
25881,1,2,54,3,0,0,0,0,0,9,1,5
25882,1,1,35,2,0,0,0,0,0,1,1,1
25883,1,1,31,2,0,0,0,0,0,4,1,1
25884,1,2,22,3,0,0,0,0,0,9,1,2
25885,1,1,19,3,0,0,0,0,0,1,1,1
25886,3,1,9,2,5,4,0,0,0,0,1,5
25887,2,2,27,3,0,0,1,0,0,9,1,1
25888,1,1,85,3,0,0,0,0,0,9,2,7
25889,1,2,45,3,0,0,0,0,0,9,1,3
25890,2,1,20,3,0,0,1,0,0,9,1,3
25891,3,2,17,3,5,2,0,0,0,0,1,6
25892,3,2,19,3,1,1,0,0,0,0,1,1
25893,3,1,82,3,8,3,0,0,0,0,1,6
25894,1,1,67,3,0,0,0,0,0,1,1,5
25895,1,2,27,3,0,0,0,0,0,9,1,7
25896,1,2,39,3,0,0,0,0,0,9,1,7
25897,3,2,18,2,5,1,0,0,0,0,1,1
25898,1,2,49,3,0,0,0,0,0,9,1,3
25899,2,2,68,3,0,0,1,0,0,9,1,10
25900,1,2,27,2,0,0,0,0,0,2,1,8
25901,1,2,35,3,0,0,0,0,0,9,1,1
25902,1,1,36,3,0,0,0,0,0,19,1,1
25903,1,1,69,2,0,0,0,0,0,9,1,1
25904,1,2,32,3,0,0,0,0,0,9,1,10
25905,2,2,51,3,0,0,1,0,0,9,1,1
25906,1,2,41,3,0,0,0,0,0,9,1,2
25907,3,1,33,3,1,1,0,0,0,0,1,1
25908,3,2,24,3,5,3,0,0,0,0,1,1
25909,1,1,45,2,0,0,0,0,0,1,1,1
25910,1,1,29,3,0,0,0,0,0,1,1,1
25911,1,1,14,3,0,0,0,0,0,1,1,3
25912,2,1,12,2,0,0,2,0,0,9,1,1
25913,1,1,27,3,0,0,0,0,0,23,1,2
25914,1,1,31,2,0,0,0,0,0,4,1,2
25915,1,1,60,3,0,0,0,0,0,8,1,6
25916,1,2,51,3,0,0,0,0,0,1,1,1
25917,3,1,58,3,3,3,0,0,0,0,1,4
25918,1,2,16,3,0,0,0,0,0,1,1,1
25919,3,2,44,3,4,1,0,0,0,0,1,1
25920,3,2,13,3,5,1,0,0,0,0,1,1
25921,1,1,35,3,0,0,0,0,0,9,1,2
25922,1,2,52,3,0,0,0,0,0,9,1,1
25923,3,1,13,3,1,1,0,0,0,0,1,3
25924,1,2,35,3,0,0,0,0,0,9,1,2
25925,2,2,33,3,0,0,1,0,0,9,1,2
25926,3,1,37,3,4,1,0,0,0,0,1,1
25927,1,1,35,3,0,0,0,0,0,9,1,1
25928,3,1,64,2,1,1,0,0,0,0,1,5
25929,1,1,44,3,0,0,0,0,0,9,1,1
25930,1,1,23,3,0,0,0,0,0,1,1,1
25931,1,1,39,3,0,0,0,0,0,1,1,9
25932,1,1,31,3,0,0,0,0,0,1,1,7
25933,1,1,15,2,0,0,0,0,0,1,1,2
25934,1,1,38,3,0,0,0,0,0,9,1,8
25935,1,2,28,3,0,0,0,0,0,19,1,3
25936,2,2,23,3,0,0,0,0,0,19,1,2
25937,1,1,35,3,0,0,0,0,0,9,1,1
25938,1,1,14,3,0,0,0,0,0,1,1,3
25939,1,2,36,3,0,0,0,0,0,9,1,3
25940,2,2,41,3,0,0,1,0,0,9,1,5
25941,1,2,60,3,0,0,0,0,0,9,1,1
25942,1,1,35,3,0,0,0,0,0,4,1,5
25943,1,1,38,3,0,0,0,0,0,9,1,5
25944,1,2,72,3,0,0,0,0,0,9,1,4
25945,2,2,18,3,0,0,0,4,0,11,1,1
25946,2,2,23,3,0,0,0,4,0,11,1,5
25947,1,1,61,3,0,0,0,0,0,3,1,1
25948,1,1,36,3,0,0,0,0,0,90,1,1
25949,2,1,53,3,0,0,0,0,0,90,1,1
25950,1,2,72,3,0,0,0,0,0,9,1,7
25951,1,1,29,3,0,0,0,0,0,9,1,4
25952,1,2,51,2,0,0,0,0,0,1,1,1
25953,1,1,53,3,0,0,0,0,0,8,1,1
25954,1,1,51,3,0,0,0,0,0,9,1,1
25955,1,1,30,3,0,0,0,0,0,1,1,1
25956,1,1,25,3,0,0,0,0,0,1,1,4
25957,1,2,28,3,0,0,0,0,0,9,1,6
25958,1,1,68,3,0,0,0,0,0,1,1,7
25959,1,1,21,2,0,0,0,0,0,9,1,10
25960,1,2,38,3,0,0,0,0,0,9,1,2
25961,2,2,17,3,0,0,2,0,0,9,1,1
25962,3,1,15,3,5,1,0,0,0,0,1,5
25963,1,1,18,2,0,0,0,0,0,1,1,1
25964,1,1,29,3,0,0,0,0,0,19,1,4
25965,1,1,31,3,0,0,0,0,0,2,1,1
25966,3,1,26,1,5,3,0,0,0,0,1,1
25967,2,2,61,3,0,0,1,0,0,9,1,5
25968,1,1,18,3,0,0,0,0,0,9,1,5
25969,2,1,39,3,0,0,1,0,0,9,1,1
25970,1,1,39,3,0,0,0,0,0,9,2,9
25971,2,2,43,3,0,0,1,0,0,9,1,4
25972,2,1,35,3,0,0,1,0,0,9,1,3
25973,2,2,20,3,0,0,1,0,0,9,1,1
25974,1,2,31,3,0,0,0,0,0,9,1,2
25975,1,1,12,2,0,0,0,0,0,90,1,1
25976,3,2,39,3,5,3,0,0,0,0,1,5
25977,1,2,19,3,0,0,0,0,0,9,1,9
25978,3,1,20,3,5,1,0,0,0,0,1,1
25979,1,1,32,3,0,0,0,0,0,1,1,1
25980,1,1,34,3,0,0,0,0,0,1,1,2
25981,1,1,47,3,0,0,0,0,0,5,1,5
25982,2,2,51,3,0,0,1,0,0,9,1,4
25983,3,1,40,2,5,3,0,0,0,0,1,9
25984,3,1,48,3,5,1,0,0,0,0,1,1
25985,1,1,61,3,0,0,0,0,0,9,1,2
25986,3,1,78,2,5,1,0,0,0,0,1,7
25987,1,1,37,3,0,0,0,0,0,9,1,2
25988,1,1,51,3,0,0,0,0,0,9,1,7
25989,2,2,49,3,0,0,1,0,0,9,1,7
25990,2,2,24,3,0,0,2,0,0,9,1,7
25991,2,2,68,3,0,0,1,0,0,9,1,3
25992,1,1,16,2,0,0,0,0,0,4,1,3
25993,2,1,16,2,0,0,0,0,0,4,1,1
25994,1,2,59,3,0,0,0,0,0,9,1,7
25995,1,1,37,3,0,0,0,0,0,9,1,9
25996,3,2,7,3,5,4,0,0,0,0,1,3
25997,1,1,13,3,0,0,0,0,0,1,1,1
25998,1,2,73,3,0,0,0,0,0,9,1,9
25999,3,1,17,3,5,1,0,0,0,0,1,2
26000,2,1,59,3,0,0,1,0,0,9,3,4
26001,1,1,45,3,0,0,0,0,0,9,1,2
26002,3,2,18,3,5,3,0,0,0,0,1,2
26003,2,2,75,3,0,0,1,0,0,9,1,9
26004,1,1,48,3,0,0,0,0,0,1,1,10
26005,1,1,56,3,0,0,0,0,0,1,1,5
26006,1,1,31,3,0,0,0,0,0,3,1,1
26007,2,1,31,3,0,0,1,0,0,9,1,4
26008,1,2,36,3,0,0,0,0,0,9,1,1
26009,2,2,14,3,0,0,1,0,0,9,1,1
26010,3,1,39,3,5,2,0,0,0,0,1,3
26011,2,2,61,3,0,0,0,4,0,11,1,1
26012,1,1,53,3,0,0,0,0,0,11,1,2
26013,3,1,44,3,5,4,0,0,0,0,1,1
26014,1,1,39,3,0,0,0,0,0,3,1,1
26015,1,2,53,3,0,0,0,0,0,9,1,6
26016,1,1,23,3,0,0,0,0,0,9,1,2
26017,1,1,48,3,0,0,0,0,0,9,1,5
26018,1,1,14,2,0,0,0,0,0,1,1,1
26019,1,1,53,2,0,0,0,0,0,1,1,3
26020,1,1,40,3,0,0,0,0,0,9,1,4
26021,1,1,81,3,0,0,0,0,0,9,2,8
26022,1,2,26,3,0,0,0,0,0,9,3,10
26023,1,1,23,3,0,0,0,0,0,9,1,9
26024,1,2,24,3,0,0,0,0,0,9,2,9
26025,1,2,46,3,0,0,0,0,0,9,1,7
26026,1,1,32,3,0,0,0,0,0,9,1,1
26027,2,1,30,3,0,0,1,0,0,9,1,3
26028,2,2,25,3,0,0,2,0,0,9,2,8
26029,2,1,8,3,0,0,2,0,0,9,1,1
26030,1,1,35,3,0,0,0,0,0,19,1,2
26031,2,2,56,2,0,0,1,0,0,9,1,9
26032,2,2,36,3,0,0,1,0,0,9,1,9
26033,1,1,37,2,0,0,0,0,0,9,1,9
26034,2,1,40,3,0,0,2,0,0,9,1,4
26035,1,2,22,3,0,0,0,0,0,9,1,3
26036,1,1,54,3,0,0,0,0,0,9,2,9
26037,2,1,28,3,0,0,1,0,0,9,2,9
26038,2,2,55,2,0,0,1,0,0,9,1,2
26039,1,2,20,2,0,0,0,0,0,9,1,1
26040,1,1,28,3,0,0,0,0,0,9,1,3
26041,1,1,47,3,0,0,0,0,0,9,1,2
26042,1,2,65,3,0,0,0,0,0,9,1,8
26043,2,2,56,3,0,0,1,0,0,9,1,8
26044,3,2,55,3,4,3,0,0,0,0,1,3
26045,1,1,26,3,0,0,0,0,0,9,1,1
26046,1,2,27,3,0,0,0,0,0,1,1,2
26047,1,2,38,3,0,0,0,0,0,9,1,2
26048,1,2,39,3,0,0,0,0,0,9,1,7
26049,1,2,51,3,0,0,0,0,0,8,1,2
26050,2,2,30,3,0,0,1,0,0,8,1,1
26051,2,2,30,3,0,0,2,0,0,8,1,2
26052,2,2,30,3,0,0,2,0,0,8,1,1
26053,2,2,30,3,0,0,2,0,0,8,1,2
26054,3,2,24,2,4,1,0,0,0,0,1,3
26055,1,2,42,3,0,0,0,0,0,9,1,3
26056,1,1,43,3,0,0,0,0,0,9,1,8
26057,1,1,43,3,0,0,0,0,0,9,1,1
26058,1,2,52,3,0,0,0,0,0,9,1,3
26059,2,2,39,3,0,0,1,0,0,9,1,8
26060,3,1,3,3,5,2,0,0,0,0,1,1
26061,1,1,26,3,0,0,0,0,0,9,1,2
26062,1,1,50,2,0,0,0,0,0,3,1,8
26063,1,1,32,3,0,0,0,0,0,9,1,2
26064,1,1,31,3,0,0,0,0,0,9,1,1
26065,1,2,48,3,0,0,0,0,0,9,1,6
26066,2,1,47,3,0,0,1,0,0,9,1,7
26067,3,1,7,3,5,2,0,0,0,0,1,1
26068,1,1,32,3,0,0,0,0,0,9,1,3
26069,2,2,50,3,0,0,1,0,0,9,1,3
26070,2,1,13,3,0,0,2,0,0,9,1,3
26071,2,1,8,3,0,0,2,0,0,9,1,3
26072,1,1,44,3,0,0,0,0,0,9,1,1
26073,1,1,39,3,0,0,0,0,0,9,1,5
26074,1,1,27,3,0,0,0,0,0,9,1,3
26075,1,1,29,3,0,0,0,0,0,9,1,4
26076,2,1,30,3,0,0,1,0,0,9,1,4
26077,1,1,31,3,0,0,0,0,0,1,1,3
26078,1,1,44,3,0,0,0,0,0,8,1,5
26079,1,1,33,3,0,0,0,0,0,9,1,1
26080,1,1,30,3,0,0,0,0,0,1,1,4
26081,1,2,34,3,0,0,0,0,0,9,1,3
26082,1,1,36,3,0,0,0,0,0,9,1,6
26083,1,1,15,2,0,0,0,0,0,2,1,1
26084,2,1,15,2,0,0,0,0,0,2,1,1
26085,1,2,38,3,0,0,0,0,0,9,1,5
26086,1,1,28,3,0,0,0,0,0,9,1,5
26087,2,2,28,3,0,0,2,0,0,9,1,2
26088,1,1,15,3,0,0,0,0,0,1,1,1
26089,3,2,8,2,5,1,0,0,0,0,1,2
26090,1,1,41,2,0,0,0,0,0,4,1,1
26091,1,2,61,3,0,0,0,0,0,9,1,1
26092,1,1,47,3,0,0,0,0,0,1,1,1
26093,1,1,41,3,0,0,0,0,0,1,1,3
26094,1,2,31,3,0,0,0,0,0,1,1,1
26095,1,2,36,3,0,0,0,0,0,9,1,1
26096,1,1,25,3,0,0,0,0,0,9,1,1
26097,2,1,26,2,0,0,1,0,0,9,1,1
26098,1,1,37,3,0,0,0,0,0,9,1,1
26099,1,1,6,1,0,0,0,0,0,1,1,3
26100,1,1,51,3,0,0,0,0,0,9,1,2
26101,2,2,44,3,0,0,1,0,0,9,1,2
26102,2,2,19,3,0,0,2,0,0,9,1,2
26103,2,2,14,3,0,0,2,0,0,9,1,2
26104,3,1,70,3,4,2,0,0,0,0,1,1
26105,2,1,3,3,0,0,2,0,0,9,1,1
26106,1,1,21,3,0,0,0,0,0,9,1,2
26107,2,1,43,3,0,0,1,0,0,9,1,1
26108,1,2,23,3,0,0,0,0,0,1,1,2
26109,1,1,36,3,0,0,0,0,0,9,1,1
26110,1,1,22,3,0,0,0,0,0,9,1,3
26111,1,2,29,3,0,0,0,0,0,9,1,1
26112,2,1,3,3,0,0,2,0,0,9,1,1
26113,2,2,18,3,0,0,2,0,0,8,1,3
26114,1,2,27,3,0,0,0,0,0,1,1,4
26115,1,1,26,3,0,0,0,0,0,1,1,3
26116,1,1,19,3,0,0,0,0,0,9,1,2
26117,1,1,48,3,0,0,0,0,0,8,1,1
26118,1,2,53,3,0,0,0,0,0,1,1,2
26119,1,2,45,3,0,0,0,0,0,9,1,7
26120,1,2,36,3,0,0,0,0,0,9,1,4
26121,1,1,36,3,0,0,0,0,0,9,1,7
26122,3,1,7,2,4,1,0,0,0,0,1,1
26123,1,1,19,3,0,0,0,0,0,9,1,5
26124,1,1,39,3,0,0,0,0,0,9,1,1
26125,3,2,13,1,5,1,0,0,0,0,1,3
26126,1,1,30,2,0,0,0,0,0,9,1,4
26127,1,1,22,3,0,0,0,0,0,9,1,2
26128,2,2,11,3,0,0,2,0,0,9,1,2
26129,1,1,38,3,0,0,0,0,0,9,1,2
26130,1,1,81,3,0,0,0,0,0,90,1,1
26131,3,2,68,2,1,3,0,0,0,0,1,1
26132,3,1,35,3,1,3,0,0,0,0,1,4
26133,1,1,19,3,0,0,0,0,0,4,1,2
26134,1,2,22,2,0,0,0,0,0,1,1,2
26135,1,1,26,2,0,0,0,0,0,9,1,1
26136,2,1,28,2,0,0,1,0,0,9,1,1
